analysis_id	field	value	method	evidence	notes
ukb-b-6811	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6811	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6824	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3642;n_controls=459368	
ukb-b-6824	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6826	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1044;n_controls=461966	
ukb-b-6826	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6834	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2141;n_controls=460792	
ukb-b-6834	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6848	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=80611;n_controls=69288	
ukb-b-6848	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6849	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1463;n_controls=461547	
ukb-b-6849	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6852	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6852	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-686	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1568;n_controls=461442	
ukb-b-686	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6863	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=23610;n_controls=439323	
ukb-b-6863	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6873	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1128;n_controls=461882	
ukb-b-6873	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6885	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6693;n_controls=58256	
ukb-b-6885	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6888	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6888	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6891	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-6891	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-69	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2888;n_controls=460045	
ukb-b-69	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6906	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1307;n_controls=461626	
ukb-b-6906	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6911	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=9640;n_controls=453293	
ukb-b-6911	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6951	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4010;n_controls=440225	
ukb-b-6951	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-698	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=338180;n_controls=121420	
ukb-b-698	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6987	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1944;n_controls=461066	
ukb-b-6987	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6989	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3765;n_controls=61184	
ukb-b-6989	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6991	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=158565;n_controls=300995	
ukb-b-6991	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6992	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=9846;n_controls=55103	
ukb-b-6992	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6994	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1067;n_controls=461943	
ukb-b-6994	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-6998	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1165;n_controls=461845	
ukb-b-6998	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7007	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=66747;n_controls=394818	
ukb-b-7007	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7012	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1190;n_controls=461820	
ukb-b-7012	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-703	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-703	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7030	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7030	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7043	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=31393;n_controls=429991	
ukb-b-7043	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7047	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=24622;n_controls=438388	
ukb-b-7047	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-707	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2760;n_controls=460250	
ukb-b-707	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7073	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3012;n_controls=459998	
ukb-b-7073	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7085	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=13710;n_controls=51239	
ukb-b-7085	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7110	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3791;n_controls=61158	
ukb-b-7110	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7118	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2596;n_controls=460414	
ukb-b-7118	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-712	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3035;n_controls=459975	
ukb-b-712	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7128	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=245275;n_controls=5190	
ukb-b-7128	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-713	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=7343;n_controls=455667	
ukb-b-713	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7135	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=110264;n_controls=339661	
ukb-b-7135	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7137	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=64534;n_controls=393013	
ukb-b-7137	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7138	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7138	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7150	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2163;n_controls=460770	
ukb-b-7150	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7166	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2345;n_controls=460665	
ukb-b-7166	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7178	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=25486;n_controls=87097	
ukb-b-7178	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7189	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6297;n_controls=438057	
ukb-b-7189	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7196	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1478;n_controls=9009	
ukb-b-7196	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7205	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1296;n_controls=461714	
ukb-b-7205	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7211	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1373;n_controls=461637	
ukb-b-7211	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7212	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7212	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7217	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7217	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7236	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1016;n_controls=461994	
ukb-b-7236	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7237	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1019;n_controls=461991	
ukb-b-7237	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7244	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7244	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7278	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=10809;n_controls=452201	
ukb-b-7278	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7280	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6417;n_controls=456516	
ukb-b-7280	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7284	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2321;n_controls=460689	
ukb-b-7284	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7288	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7288	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7289	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=52087;n_controls=409770	
ukb-b-7289	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7294	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1548;n_controls=461462	
ukb-b-7294	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7299	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2117;n_controls=460893	
ukb-b-7299	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-73	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3432;n_controls=457680	
ukb-b-73	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-730	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-730	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-732	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5407;n_controls=457603	
ukb-b-732	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7323	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7323	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7330	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1053;n_controls=461957	
ukb-b-7330	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7337	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=329755;n_controls=130621	
ukb-b-7337	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7350	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2891;n_controls=206747	
ukb-b-7350	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7352	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5254;n_controls=457756	
ukb-b-7352	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7356	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=7253;n_controls=452489	
ukb-b-7356	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7372	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7372	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7375	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2314;n_controls=458793	
ukb-b-7375	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7376	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7376	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7385	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2423;n_controls=460510	
ukb-b-7385	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7408	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7408	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7414	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1213;n_controls=461797	
ukb-b-7414	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7418	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=7023;n_controls=455987	
ukb-b-7418	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7420	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7420	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7421	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1268;n_controls=461742	
ukb-b-7421	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7422	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7422	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7425	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3143;n_controls=459867	
ukb-b-7425	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7428	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1481;n_controls=461529	
ukb-b-7428	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7429	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7429	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7432	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7432	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7435	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7435	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7436	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5771;n_controls=457239	
ukb-b-7436	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-744	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4928;n_controls=458082	
ukb-b-744	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7443	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1245;n_controls=461765	
ukb-b-7443	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7444	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2321;n_controls=460689	
ukb-b-7444	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7460	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7460	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7463	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2729;n_controls=460281	
ukb-b-7463	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7467	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2176;n_controls=460834	
ukb-b-7467	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7469	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6239;n_controls=456694	
ukb-b-7469	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7478	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7478	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-748	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-748	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7500	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7500	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7503	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3730;n_controls=61219	
ukb-b-7503	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-752	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1899;n_controls=461111	
ukb-b-752	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7534	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1596;n_controls=461414	
ukb-b-7534	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7551	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7551	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7556	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7556	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7564	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1125;n_controls=461808	
ukb-b-7564	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-758	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-758	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7582	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2095;n_controls=460838	
ukb-b-7582	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7584	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2439;n_controls=460494	
ukb-b-7584	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7587	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5318;n_controls=19929	
ukb-b-7587	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7589	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1742;n_controls=461268	
ukb-b-7589	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7593	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7593	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7596	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7596	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7603	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3347;n_controls=459586	
ukb-b-7603	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7609	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3871;n_controls=459139	
ukb-b-7609	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7641	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7641	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7643	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1091;n_controls=461919	
ukb-b-7643	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7647	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=43173;n_controls=402976	
ukb-b-7647	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7660	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1160;n_controls=461850	
ukb-b-7660	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7663	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=47468;n_controls=412908	
ukb-b-7663	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7675	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3921;n_controls=459089	
ukb-b-7675	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-770	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-770	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7700	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3540;n_controls=459470	
ukb-b-7700	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7702	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3054;n_controls=459956	
ukb-b-7702	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7710	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7710	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7739	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1127;n_controls=461883	
ukb-b-7739	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7748	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=22028;n_controls=401107	
ukb-b-7748	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7753	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7753	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7754	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1244;n_controls=461689	
ukb-b-7754	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7759	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=53091;n_controls=11858	
ukb-b-7759	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7760	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4156;n_controls=60793	
ukb-b-7760	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7763	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3899;n_controls=457255	
ukb-b-7763	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7773	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=30945;n_controls=368725	
ukb-b-7773	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-779	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2625;n_controls=460385	
ukb-b-779	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7793	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2211;n_controls=460799	
ukb-b-7793	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-78	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1908;n_controls=461102	
ukb-b-78	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7805	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2913;n_controls=460097	
ukb-b-7805	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7815	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1600;n_controls=461410	
ukb-b-7815	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-782	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1521;n_controls=461489	
ukb-b-782	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7831	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1060;n_controls=461873	
ukb-b-7831	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7844	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1869;n_controls=461141	
ukb-b-7844	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7853	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1385;n_controls=461625	
ukb-b-7853	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7859	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7859	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7864	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-7864	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7869	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4836;n_controls=458097	
ukb-b-7869	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7872	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=60218;n_controls=400895	
ukb-b-7872	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-7879	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2273;n_controls=460737	
ukb-b-7879	stored_effect_scale	sd	opengwas_api_gwasinfo		
